0.0663	0.2138
0.0653	0.1785
0.0658	0.1897
0.0670	0.2138
0.0667	0.1785
0.0672	0.2015
0.0654	0.2267
0.0656	0.1785
0.0664	0.1678
0.0664	0.2015
0.0648	0.1897
0.0669	0.2267
0.0656	0.1785
0.0671	0.1785
0.0672	0.2401
0.0677	0.2138
0.0656	0.1897
0.0665	0.2015
0.0666	0.2015
0.0661	0.2015
0.0665	0.1897
0.0660	0.1678
0.0664	0.2138
0.0668	0.1785
0.0655	0.1785
0.0657	0.1785
0.0658	0.1785
0.0670	0.1678
0.0646	0.2138
0.0660	0.2138
0.0653	0.1897
0.0659	0.1678
0.0659	0.1785
0.0662	0.1785
0.0659	0.2015
0.0654	0.2015
0.0668	0.1897
0.0644	0.1678
0.0663	0.2015
0.0657	0.1785
0.0665	0.2015
0.0660	0.2015
0.0676	0.1785
0.0657	0.2138
0.0665	0.2015
0.0666	0.1678
0.0661	0.1785
0.0666	0.1785
0.0658	0.2015
0.0667	0.1897
0.0669	0.2015
0.0660	0.1785
0.0663	0.1785
0.0675	0.2267
0.0652	0.2138
0.0662	0.2015
0.0661	0.1678
0.0670	0.1897
0.0650	0.2015
0.0681	0.2138
0.0663	0.2138
0.0671	0.2541
0.0654	0.1678
0.0659	0.1785
0.0665	0.2138
0.0667	0.1575
0.0666	0.1897
0.0667	0.1785
0.0659	0.1785
0.0657	0.1785
0.0660	0.1785
0.0664	0.1785
0.0670	0.1785
0.0660	0.1785
0.0677	0.2015
0.0658	0.2138
0.0668	0.2015
0.0656	0.1678
0.0650	0.2015
0.0657	0.1897
0.0661	0.2015
0.0666	0.2015
0.0662	0.1897
0.0649	0.2267
0.0659	0.2138
0.0661	0.2015
0.0669	0.1897
0.0666	0.1678
0.0667	0.1785
0.0657	0.2138
0.0675	0.2138
0.0656	0.1575
0.0670	0.2267
0.0663	0.1897
0.0667	0.2015
0.0666	0.2267
0.0659	0.2015
0.0665	0.2138
0.0660	0.1678
0.0668	0.2015
0.0659	0.1678
0.0668	0.2138
0.0655	0.1678
0.0662	0.2015
0.0665	0.2015
0.0669	0.1785
0.0665	0.1897
0.0665	0.1785
0.0652	0.1678
0.0674	0.2541
0.0653	0.2267
0.0669	0.1785
0.0665	0.1785
0.0662	0.2015
0.0654	0.1785
0.0648	0.2138
0.0654	0.1897
0.0658	0.1785
0.0666	0.1897
0.0668	0.2015
0.0661	0.1897
0.0657	0.1897
0.0664	0.2015
0.0655	0.2015
0.0673	0.2138
0.0665	0.2267
0.0680	0.1897
0.0646	0.1678
0.0672	0.1897
0.0661	0.2015
0.0650	0.1897
0.0654	0.1897
0.0652	0.1678
0.0661	0.2138
0.0661	0.1897
0.0657	0.1897
0.0664	0.1678
0.0668	0.1785
0.0645	0.1897
0.0658	0.1678
0.0663	0.2015
0.0662	0.1785
0.0669	0.1785
0.0654	0.2267
0.0657	0.2015
0.0667	0.1897
0.0649	0.1785
0.0654	0.1678
0.0657	0.2015
0.0673	0.1897
0.0667	0.1897
0.0674	0.2015
0.0662	0.1897
0.0666	0.2267
0.0668	0.2401
0.0658	0.2138
0.0649	0.1785
0.0666	0.1785
0.0663	0.1785
0.0661	0.2015
0.0655	0.1897
0.0665	0.1785
0.0667	0.2687
0.0667	0.1897
0.0680	0.1785
0.0656	0.1785
0.0667	0.1785
0.0668	0.2015
0.0666	0.1678
0.0658	0.1897
0.0659	0.1678
0.0671	0.1785
0.0650	0.1785
0.0685	0.2015
0.0662	0.1678
0.0657	0.2015
0.0656	0.1897
0.0661	0.2138
0.0657	0.1785
0.0672	0.2267
0.0651	0.2138
0.0676	0.2015
0.0658	0.1678
0.0665	0.1897
0.0668	0.2015
0.0671	0.1785
0.0657	0.2401
0.0682	0.1785
0.0654	0.1785
0.0669	0.1785
0.0656	0.1785
0.0669	0.2401
0.0655	0.1785
0.0663	0.1897
0.0668	0.2541
0.0677	0.2138
0.0662	0.2267
0.0667	0.1678
0.0656	0.2401
0.0665	0.2015
0.0679	0.2015
0.0640	0.1785
0.0669	0.1785
0.0658	0.1897
0.0671	0.1785
0.0656	0.2138
0.0659	0.1897
0.0666	0.2541
0.0658	0.1678
0.0666	0.1897
0.0662	0.2015
0.0637	0.1897
0.0670	0.1785
0.0667	0.1678
0.0655	0.2138
0.0658	0.1785
0.0669	0.1785
0.0670	0.1897
0.0664	0.2015
0.0667	0.2015
0.0668	0.1897
0.0651	0.2138
0.0652	0.1678
0.0668	0.1897
0.0658	0.1897
0.0650	0.1897
0.0676	0.2015
0.0651	0.1575
0.0669	0.1897
0.0643	0.1897
0.0647	0.1785
0.0662	0.2015
0.0655	0.1785
0.0659	0.1678
0.0663	0.1785
0.0661	0.1897
0.0662	0.1785
0.0648	0.2015
0.0663	0.1897
0.0651	0.1785
0.0664	0.1897
0.0659	0.2138
0.0663	0.1897
0.0652	0.1785
0.0669	0.1897
0.0665	0.1678
0.0662	0.1897
0.0654	0.1897
0.0654	0.2015
0.0653	0.2138
0.0663	0.1678
0.0672	0.2015
0.0659	0.1785
0.0662	0.1785
0.0651	0.1575
0.0662	0.1897
0.0663	0.1897
0.0664	0.2015
0.0654	0.1678
0.0659	0.1678
0.0666	0.2015
0.0676	0.1785
0.0667	0.1897
0.0661	0.1897
0.0668	0.2138
0.0660	0.1785
0.0656	0.2138
0.0667	0.1897
0.0667	0.1897
0.0669	0.1678
0.0661	0.2015
0.0657	0.1575
0.0675	0.2138
0.0646	0.1897
0.0669	0.1785
0.0669	0.1897
0.0671	0.1897
0.0673	0.2015
0.0669	0.2401
0.0670	0.2015
0.0664	0.2541
0.0653	0.2015
0.0655	0.2138
0.0658	0.2267
0.0668	0.1897
0.0659	0.2138
0.0658	0.1785
0.0672	0.1897
0.0662	0.1785
0.0661	0.1897
0.0658	0.1575
0.0672	0.2267
0.0660	0.1785
0.0656	0.1678
0.0659	0.2015
0.0664	0.2138
0.0662	0.1897
0.0668	0.2267
0.0665	0.2015
0.0665	0.1897
0.0672	0.2401
0.0673	0.1785
0.0668	0.1897
0.0656	0.1897
0.0656	0.1575
0.0652	0.1785
0.0666	0.2541
0.0669	0.1785
0.0669	0.1785
0.0662	0.2267
0.0664	0.1785
0.0660	0.2015
0.0660	0.1897
0.0668	0.1678
0.0657	0.1785
0.0660	0.2015
0.0667	0.1897
0.0668	0.1897
0.0660	0.2401
0.0663	0.2015
0.0652	0.1785
0.0654	0.1897
0.0656	0.1678
0.0654	0.2015
0.0665	0.1897
0.0652	0.1785
0.0656	0.1678
0.0662	0.1897
0.0647	0.2015
0.0665	0.1575
0.0663	0.1897
0.0667	0.1897
0.0658	0.1897
0.0666	0.2267
0.0664	0.1678
0.0664	0.1897
0.0660	0.2015
0.0666	0.1785
0.0658	0.1575
0.0660	0.1785
0.0665	0.2138
0.0656	0.1575
0.0668	0.2015
0.0667	0.2138
0.0654	0.2015
0.0659	0.1897
0.0668	0.1678
0.0659	0.2138
0.0660	0.2015
0.0649	0.1897
0.0658	0.1897
0.0663	0.1678
0.0662	0.2015
0.0671	0.2015
0.0668	0.1897
0.0659	0.1785
0.0650	0.1785
0.0648	0.1897
0.0663	0.1897
0.0654	0.1897
0.0664	0.2015
0.0659	0.2015
0.0651	0.1897
0.0670	0.1897
0.0657	0.1785
0.0669	0.1785
0.0674	0.2401
0.0655	0.1575
0.0667	0.2015
0.0675	0.2015
0.0665	0.1785
0.0660	0.1897
0.0651	0.1785
0.0671	0.2015
0.0670	0.2015
0.0660	0.2015
0.0665	0.1897
0.0667	0.1785
0.0659	0.1785
0.0647	0.1678
0.0664	0.1575
0.0662	0.1575
0.0648	0.2138
0.0665	0.1897
0.0653	0.1678
0.0670	0.1897
0.0664	0.1785
0.0667	0.2015
0.0666	0.1575
0.0659	0.1785
0.0639	0.1678
0.0655	0.1575
0.0652	0.1897
0.0655	0.1897
0.0664	0.1678
0.0663	0.1897
0.0657	0.2138
0.0656	0.1897
0.0664	0.2015
0.0658	0.1897
0.0665	0.1678
0.0652	0.1785
0.0660	0.1897
0.0656	0.1575
0.0666	0.2015
0.0659	0.1785
0.0666	0.2015
0.0660	0.1785
0.0667	0.1897
0.0671	0.1897
0.0675	0.2015
0.0648	0.1785
0.0677	0.1785
0.0659	0.1897
0.0677	0.2401
0.0651	0.2015
0.0665	0.2267
0.0694	0.1785
0.0664	0.2015
0.0662	0.1897
0.0645	0.1575
0.0660	0.1785
0.0658	0.2015
0.0666	0.1897
0.0661	0.1897
0.0663	0.2138
0.0672	0.2015
0.0659	0.1785
0.0653	0.1785
0.0655	0.2401
0.0654	0.2401
0.0644	0.1897
0.0673	0.2138
0.0664	0.1897
0.0660	0.1897
0.0645	0.2015
0.0661	0.1678
0.0651	0.1785
0.0674	0.2015
0.0675	0.2015
0.0656	0.1785
0.0648	0.1575
0.0655	0.2015
0.0655	0.1897
0.0656	0.2138
0.0675	0.2015
0.0645	0.2138
0.0663	0.1897
0.0664	0.1897
0.0661	0.2015
0.0662	0.1897
0.0649	0.1678
0.0655	0.1678
0.0649	0.2138
0.0661	0.1785
0.0670	0.1785
0.0659	0.2267
0.0670	0.2267
0.0664	0.1897
0.0669	0.1785
0.0658	0.2138
0.0652	0.1678
0.0670	0.2138
0.0672	0.2015
0.0671	0.2138
0.0674	0.1678
0.0659	0.1785
0.0664	0.2015
0.0660	0.2138
0.0668	0.1785
0.0666	0.1678
0.0672	0.2015
0.0663	0.1785
0.0660	0.2015
0.0657	0.1785
0.0670	0.1785
0.0674	0.2138
0.0657	0.2138
0.0652	0.1785
0.0651	0.1785
0.0662	0.1897
0.0664	0.1575
0.0662	0.2015
0.0654	0.1575
0.0653	0.2401
0.0664	0.2015
0.0658	0.1678
0.0669	0.2015
0.0669	0.1897
0.0676	0.2138
0.0660	0.1678
0.0661	0.1678
0.0655	0.1897
0.0665	0.2015
0.0677	0.2015
0.0657	0.2401
0.0673	0.2015
0.0669	0.1478
0.0648	0.1785
0.0655	0.2138
0.0657	0.1897
0.0663	0.2015
0.0664	0.2138
0.0664	0.1575
0.0656	0.1678
0.0650	0.1897
0.0662	0.1897
0.0648	0.1785
0.0659	0.2267
0.0668	0.2138
0.0658	0.2138
0.0666	0.2267
0.0670	0.1575
0.0663	0.1678
0.0674	0.2138
0.0645	0.1897
0.0661	0.1785
0.0668	0.1785
0.0662	0.1897
0.0647	0.1897
0.0673	0.1897
0.0668	0.1897
0.0664	0.2015
0.0651	0.1785
0.0664	0.1897
0.0678	0.1785
0.0656	0.1785
0.0662	0.2015
0.0671	0.2015
0.0666	0.1785
0.0658	0.2015
0.0673	0.1785
0.0657	0.1897
0.0650	0.1785
0.0661	0.2138
0.0660	0.1785
0.0671	0.2015
0.0665	0.1678
0.0658	0.1678
0.0654	0.1678
0.0660	0.2015
0.0654	0.1785
0.0680	0.1785
0.0662	0.2138
0.0666	0.1897
0.0670	0.1897
0.0653	0.1897
0.0670	0.2138
0.0657	0.2138
0.0669	0.2015
0.0663	0.2138
0.0650	0.1678
0.0654	0.1785
0.0656	0.1678
0.0665	0.2015
0.0668	0.2138
0.0653	0.1785
0.0670	0.1785
0.0661	0.1897
0.0674	0.1785
0.0682	0.2015
0.0645	0.1897
0.0667	0.1897
0.0671	0.1678
0.0663	0.1897
0.0668	0.2138
0.0654	0.1575
0.0664	0.1897
0.0649	0.2015
0.0664	0.2015
0.0661	0.2401
0.0661	0.1785
0.0671	0.2015
0.0650	0.1785
0.0667	0.1785
0.0660	0.1897
0.0659	0.2138
0.0645	0.2267
0.0657	0.1785
0.0658	0.2015
0.0660	0.1897
0.0658	0.1785
0.0660	0.1678
0.0681	0.2138
0.0676	0.2015
0.0661	0.2015
0.0675	0.1897
0.0667	0.1897
0.0668	0.1678
0.0657	0.2138
0.0663	0.1785
0.0659	0.2138
0.0671	0.1678
0.0668	0.1897
0.0667	0.1897
0.0667	0.2015
0.0664	0.2138
0.0668	0.2015
0.0670	0.1897
0.0673	0.2267
0.0663	0.1678
0.0666	0.1785
0.0670	0.1897
0.0660	0.1785
0.0671	0.1785
0.0651	0.2015
0.0659	0.1785
0.0660	0.2015
0.0660	0.1785
0.0670	0.2015
0.0661	0.1897
0.0663	0.1678
0.0654	0.1785
0.0661	0.2015
0.0662	0.2015
0.0665	0.1897
0.0651	0.2015
0.0660	0.2015
0.0650	0.1678
0.0658	0.2138
0.0663	0.2015
0.0652	0.1678
0.0667	0.1897
0.0663	0.1575
0.0673	0.2267
0.0673	0.2015
0.0654	0.1785
0.0670	0.1785
0.0656	0.1785
0.0666	0.1678
0.0648	0.2015
0.0668	0.1897
0.0667	0.1897
0.0663	0.1897
0.0662	0.1897
0.0664	0.1785
0.0663	0.1678
0.0679	0.1785
0.0656	0.2138
0.0658	0.2015
0.0688	0.2401
0.0666	0.2015
0.0665	0.1785
0.0675	0.1575
0.0666	0.2267
0.0662	0.1897
0.0655	0.1897
0.0660	0.1785
0.0653	0.1575
0.0656	0.2015
0.0676	0.1897
0.0659	0.2015
0.0662	0.1678
0.0663	0.1678
0.0668	0.1897
0.0664	0.2015
0.0661	0.1785
0.0671	0.2138
0.0676	0.1897
0.0664	0.2267
0.0663	0.1678
0.0668	0.1785
0.0654	0.1678
0.0649	0.1785
0.0670	0.1897
0.0669	0.2541
0.0662	0.1678
0.0674	0.2138
0.0662	0.1785
0.0657	0.2015
0.0672	0.1785
0.0660	0.1897
0.0664	0.1785
0.0650	0.1785
0.0672	0.1785
0.0662	0.2015
0.0676	0.1785
0.0652	0.1785
0.0666	0.1678
0.0645	0.2015
0.0666	0.1897
0.0670	0.2015
0.0659	0.2267
0.0688	0.2015
0.0653	0.1785
0.0662	0.2015
0.0667	0.1897
0.0649	0.1575
0.0653	0.1785
0.0661	0.1678
0.0656	0.1785
0.0656	0.1678
0.0656	0.1678
0.0667	0.2541
0.0662	0.1785
0.0663	0.2401
0.0663	0.1785
0.0669	0.2267
0.0678	0.1678
0.0669	0.2267
0.0664	0.1575
0.0654	0.1678
0.0670	0.1897
0.0660	0.1678
0.0659	0.2015
0.0667	0.1897
0.0668	0.1897
0.0669	0.1897
0.0673	0.2138
0.0661	0.1897
0.0664	0.1785
0.0672	0.1785
0.0661	0.1785
0.0660	0.1897
0.0678	0.2401
0.0668	0.2015
0.0664	0.1785
0.0653	0.1678
0.0667	0.1785
0.0676	0.1785
0.0658	0.1678
0.0659	0.1785
0.0666	0.1785
0.0669	0.1785
0.0665	0.2015
0.0671	0.1897
0.0663	0.1897
0.0661	0.1678
0.0664	0.1785
0.0655	0.1678
0.0665	0.1575
0.0658	0.1575
0.0659	0.2015
0.0658	0.1678
0.0668	0.1785
0.0662	0.1785
0.0658	0.1678
0.0667	0.1678
0.0667	0.1897
0.0667	0.1785
0.0669	0.2015
0.0656	0.2015
0.0658	0.1785
0.0679	0.2015
0.0662	0.2015
0.0653	0.2401
0.0671	0.2401
0.0662	0.1785
0.0660	0.2015
0.0664	0.1897
0.0656	0.1897
0.0655	0.1678
0.0662	0.1678
0.0674	0.1785
0.0657	0.1897
0.0659	0.1785
0.0676	0.1897
0.0662	0.1575
0.0663	0.1897
0.0666	0.2138
0.0657	0.1785
0.0663	0.1678
0.0659	0.2015
0.0663	0.1785
0.0650	0.2015
0.0661	0.1785
0.0668	0.2138
0.0659	0.1678
0.0671	0.2015
0.0669	0.2015
0.0651	0.2015
0.0666	0.2138
0.0659	0.1897
0.0668	0.2015
0.0671	0.2267
0.0654	0.1897
0.0663	0.2138
0.0663	0.1897
0.0655	0.2015
0.0661	0.2015
0.0660	0.1897
0.0643	0.2138
0.0660	0.2138
0.0669	0.1897
0.0666	0.1575
0.0651	0.2138
0.0673	0.2015
0.0655	0.1785
0.0664	0.1785
0.0671	0.2015
0.0663	0.1678
0.0660	0.1575
0.0649	0.1897
0.0666	0.1897
0.0660	0.1575
0.0657	0.1575
0.0668	0.1897
0.0664	0.1897
0.0652	0.2015
0.0662	0.2015
0.0671	0.2015
0.0645	0.1785
0.0654	0.2015
0.0663	0.1785
0.0665	0.2401
0.0648	0.1897
0.0662	0.1897
0.0664	0.1785
0.0674	0.1678
0.0671	0.1897
0.0667	0.1785
0.0660	0.2015
0.0662	0.1678
0.0666	0.1897
0.0667	0.2138
0.0660	0.1575
0.0665	0.1678
0.0660	0.1785
0.0674	0.1897
0.0654	0.1785
0.0646	0.1785
0.0672	0.2015
0.0666	0.1785
0.0665	0.1897
0.0655	0.1897
0.0670	0.2015
0.0653	0.1678
0.0666	0.1897
0.0664	0.1897
0.0653	0.1575
0.0661	0.1575
0.0682	0.2138
0.0660	0.1785
0.0654	0.1785
0.0673	0.2015
0.0669	0.1678
0.0673	0.2015
0.0665	0.1678
0.0660	0.2015
0.0670	0.2267
0.0662	0.1897
0.0670	0.1785
0.0663	0.1678
0.0662	0.2541
0.0666	0.1678
0.0670	0.1897
0.0663	0.1785
0.0660	0.1575
0.0679	0.2015
0.0648	0.2541
0.0657	0.2015
0.0665	0.1897
0.0652	0.2015
0.0665	0.1897
0.0672	0.1785
0.0656	0.1785
0.0657	0.1785
0.0662	0.1575
0.0652	0.1897
0.0649	0.1897
0.0665	0.2138
